abbr,year,name,min_wage,state_min_wage,fed_min_wage,unemp_rate,emp_lh,min_wage_lag,mw_increase,first_treat_year,g,post,event_time,ln_emp_lh
NY,1994,New York,4.25,4.25,4.25,6.925,547.5833333333334,4.25,0,1991,1991,1,3,6.3055146571098675
NY,1995,New York,4.25,4.25,4.25,6.325,562.0166666666667,4.25,0,1991,1991,1,4,6.331531505444471
NY,1996,New York,4.25,4.25,4.25,6.241666666666666,571.2333333333333,4.25,0,1991,1991,1,5,6.347797765998694
NY,1997,New York,4.75,4.25,4.75,6.416666666666667,586.6583333333333,4.25,1,1991,1991,1,6,6.374442594717748
NY,1998,New York,5.15,4.25,5.15,5.583333333333333,601.325,4.75,1,1991,1991,1,7,6.3991355537653085
NY,1999,New York,5.15,4.25,5.15,5.183333333333334,623.775,5.15,0,1991,1991,1,8,6.435789726422861
NY,2000,New York,5.15,4.25,5.15,4.5,639.9583333333334,5.15,0,1991,1991,1,9,6.461403070067683
NY,2001,New York,5.15,5.15,5.15,4.866666666666666,639.6,5.15,0,1991,1991,1,10,6.460842980959799
NY,2002,New York,5.15,5.15,5.15,6.2,642.4666666666667,5.15,0,1991,1991,1,11,6.4653149347490775
NY,2003,New York,5.15,5.15,5.15,6.416666666666667,649.4333333333333,5.15,0,1991,1991,1,12,6.476100187783731
NY,2004,New York,5.15,5.15,5.15,5.808333333333334,665.675,5.15,0,1991,1991,1,13,6.500801563447514
NY,2005,New York,6,6,5.15,4.95,672.7666666666667,5.15,1,1991,1991,1,14,6.511398563237964
NY,2006,New York,6.75,6.75,5.15,4.5,682.7083333333334,6,1,1991,1991,1,15,6.52606773078497
NY,2007,New York,7.15,7.15,5.15,4.425,703.8916666666667,6.75,1,1991,1991,1,16,6.556624461741147
NY,2008,New York,7.15,7.15,5.85,5.391666666666667,720.1833333333333,7.15,0,1991,1991,1,17,6.579505809227109
NY,2009,New York,7.15,7.15,6.55,8.383333333333333,715.1166666666667,7.15,0,1991,1991,1,18,6.572445699546375
NY,2010,New York,7.25,7.25,7.25,8.733333333333333,738.2083333333334,7.15,1,1991,1991,1,19,6.604226079252491
NY,2011,New York,7.25,7.25,7.25,8.358333333333334,770.325,7.25,0,1991,1991,1,20,6.6468125037199774
NY,2012,New York,7.25,7.25,7.25,8.65,806.95,7.25,0,1991,1991,1,21,6.693261708481831
NY,2013,New York,7.25,7.25,7.25,7.816666666666666,842.5916666666667,7.25,0,1991,1991,1,22,6.736482459473065
NY,2014,New York,8,8,7.25,6.291666666666667,874.3166666666667,7.25,1,1991,1991,1,23,6.773442628874494
NY,2015,New York,8.75,8.75,7.25,5.216666666666667,901.0166666666667,8,1,1991,1991,1,24,6.803523755402477
NY,2016,New York,9,9,7.25,4.875,921.7916666666666,8.75,1,1991,1991,1,25,6.826319239962041
NY,2017,New York,9.7,9.7,7.25,4.641666666666667,950.7583333333333,9,1,1991,1991,1,26,6.857259911780036
NY,2018,New York,10.4,10.4,7.25,4.1,960.05,9.7,1,1991,1991,1,27,6.866985366438925
NY,2019,New York,11.1,11.1,7.25,3.8916666666666666,962.4583333333334,10.4,1,1991,1991,1,28,6.8694907751816086
NY,2020,New York,11.8,11.8,7.25,9.908333333333333,635.45,11.1,1,1991,1991,1,29,6.454333409328079
NY,2021,New York,12.5,12.5,7.25,7.083333333333333,726.025,11.8,1,1991,1991,1,30,6.587584449493624
NY,2022,New York,13.2,13.2,7.25,4.291666666666667,866.3916666666667,12.5,1,1991,1991,1,31,6.764337077296418
NY,2023,New York,14.2,14.2,7.25,4.041666666666667,914.4416666666666,13.2,1,1991,1991,1,32,6.818313678663211
NY,2024,New York,16,16,7.25,4.308333333333334,930.6666666666666,14.2,1,1991,1991,1,33,6.835901175214153
OH,1990,Ohio,3.35,2.3,3.35,5.741666666666666,399.60833333333335,NA,0,1991,1991,0,-1,5.990484900744474
OH,1991,Ohio,3.8,3.8,3.8,6.6,392.3,3.35,1,1991,1991,1,0,5.972026853215507
OH,1992,Ohio,4.25,4.25,4.25,7.391666666666667,401.7,3.8,1,1991,1991,1,1,5.995705541365236
OH,1993,Ohio,4.25,4.25,4.25,6.675,414.60833333333335,4.25,0,1991,1991,1,2,6.027334299494168
OH,1994,Ohio,4.25,4.25,4.25,5.633333333333333,431.7416666666667,4.25,0,1991,1991,1,3,6.067827415547329
OH,1995,Ohio,4.25,4.25,4.25,4.858333333333333,446.95,4.25,0,1991,1991,1,4,6.1024467315338615
OH,1996,Ohio,4.25,4.25,4.25,5,456.89166666666665,4.25,0,1991,1991,1,5,6.124446309546837
OH,1997,Ohio,4.75,4.25,4.75,4.616666666666667,464.05833333333334,4.25,1,1991,1991,1,6,6.140010262715165
OH,1998,Ohio,5.15,4.25,5.15,4.333333333333333,468.75,4.75,1,1991,1991,1,7,6.15006957728462
OH,1999,Ohio,5.15,4.25,5.15,4.325,477.39166666666665,5.15,0,1991,1991,1,8,6.168337258089761
OH,2000,Ohio,5.15,4.25,5.15,4.066666666666666,483.9916666666667,5.15,0,1991,1991,1,9,6.182067688937552
OH,2001,Ohio,5.15,4.25,5.15,4.433333333333334,482.1,5.15,0,1991,1991,1,10,6.1781515614115765
OH,2002,Ohio,5.15,4.25,5.15,5.816666666666666,485.8333333333333,5.15,0,1991,1991,1,11,6.185865629556537
OH,2003,Ohio,5.15,4.25,5.15,6.25,488.35833333333335,5.15,0,1991,1991,1,12,6.1910494260119115
OH,2004,Ohio,5.15,4.25,5.15,6.225,496.14166666666665,5.15,0,1991,1991,1,13,6.206861504223362
OH,2005,Ohio,5.15,4.25,5.15,5.9,499.93333333333334,5.15,0,1991,1991,1,14,6.214474756199179
OH,2006,Ohio,5.15,4.25,5.15,5.433333333333334,501.03333333333336,5.15,0,1991,1991,1,15,6.216672632471071
OH,2007,Ohio,6.85,6.85,5.15,5.6,500.5333333333333,5.15,1,1991,1991,1,16,6.21567419660419
OH,2008,Ohio,7,7,5.85,6.6,491.93333333333334,6.85,1,1991,1991,1,17,6.1983432059561565
OH,2009,Ohio,7.3,7.3,6.55,10.216666666666667,476.69166666666666,7,1,1991,1991,1,18,6.166869880762966
OH,2010,Ohio,7.3,7.3,7.25,9.991666666666667,475.31666666666666,7.3,0,1991,1991,1,19,6.163981248577802
OH,2011,Ohio,7.4,7.4,7.25,8.758333333333333,483.5083333333333,7.3,1,1991,1991,1,20,6.1810685501808775
OH,2012,Ohio,7.7,7.7,7.25,7.391666666666667,500.7083333333333,7.4,1,1991,1991,1,21,6.2160237625633545
OH,2013,Ohio,7.85,7.85,7.25,7.383333333333334,517.9833333333333,7.7,1,1991,1991,1,22,6.2499430667096805
OH,2014,Ohio,7.95,7.95,7.25,5.816666666666666,526.675,7.85,1,1991,1991,1,23,6.266583660012534
OH,2015,Ohio,8.1,8.1,7.25,4.958333333333333,539.4416666666666,7.95,1,1991,1991,1,24,6.290534654045361
OH,2016,Ohio,8.1,8.1,7.25,5.058333333333334,552.1583333333333,8.1,0,1991,1991,1,25,6.313834840896379
OH,2017,Ohio,8.15,8.15,7.25,4.933333333333334,560.9916666666667,8.1,1,1991,1991,1,26,6.329706050985749
OH,2018,Ohio,8.3,8.3,7.25,4.475,566.9416666666666,8.15,1,1991,1991,1,27,6.340256417776738
OH,2019,Ohio,8.55,8.55,7.25,4.125,570.6833333333333,8.3,1,1991,1991,1,28,6.346834473214579
OH,2020,Ohio,8.7,8.7,7.25,8.258333333333333,466.275,8.55,1,1991,1991,1,29,6.144775588823511
OH,2021,Ohio,8.8,8.8,7.25,5.241666666666667,506.3416666666667,8.7,1,1991,1991,1,30,6.22721167198841
OH,2022,Ohio,9.3,9.3,7.25,3.9749999999999996,541.8666666666667,8.8,1,1991,1991,1,31,6.295019968716053
OH,2023,Ohio,10.1,10.1,7.25,3.6333333333333333,565.6666666666666,9.3,1,1991,1991,1,32,6.338004976566117
OH,2024,Ohio,10.45,10.45,7.25,4.283333333333333,569.2416666666667,10.1,1,1991,1991,1,33,6.344305065691621
OK,1990,Oklahoma,3.35,3.35,3.35,5.4,94.975,NA,0,1991,1991,0,-1,4.553613699073689
OK,1991,Oklahoma,3.8,3.8,3.8,6,97.39166666666667,3.35,1,1991,1991,1,0,4.578740649151111
OK,1992,Oklahoma,4.25,4.25,4.25,5.866666666666666,100.025,3.8,1,1991,1991,1,1,4.605420154743299
OK,1993,Oklahoma,4.25,4.25,4.25,5.65,103.43333333333334,4.25,0,1991,1991,1,2,4.6389272827862245
OK,1994,Oklahoma,4.25,4.25,4.25,5.3,108.5,4.25,0,1991,1991,1,3,4.686750172980514
OK,1995,Oklahoma,4.25,4.25,4.25,4.475,112.94166666666666,4.25,0,1991,1991,1,4,4.72687146123397
OK,1996,Oklahoma,4.25,4.25,4.25,4.008333333333333,113.35833333333333,4.25,0,1991,1991,1,5,4.730553892851384
OK,1997,Oklahoma,4.75,4.75,4.75,3.958333333333333,114.81666666666666,4.25,1,1991,1991,1,6,4.743336653371095
OK,1998,Oklahoma,5.15,5.15,5.15,4.075,116.43333333333334,4.75,1,1991,1991,1,7,4.757318863144676
OK,1999,Oklahoma,5.15,5.15,5.15,3.475,121.05833333333334,5.15,0,1991,1991,1,8,4.796272523090837
OK,2000,Oklahoma,5.15,5.15,5.15,2.9916666666666667,125.80833333333334,5.15,0,1991,1991,1,9,4.83475958478569
OK,2001,Oklahoma,5.15,5.15,5.15,3.625,127.26666666666667,5.15,0,1991,1991,1,10,4.846284622623537
OK,2002,Oklahoma,5.15,5.15,5.15,4.616666666666666,127.05833333333334,5.15,0,1991,1991,1,11,4.844646298589861
OK,2003,Oklahoma,5.15,5.15,5.15,5.383333333333333,126.65833333333333,5.15,0,1991,1991,1,12,4.841493172414415
OK,2004,Oklahoma,5.15,5.15,5.15,4.708333333333333,129.15833333333333,5.15,0,1991,1991,1,13,4.861039041915005
OK,2005,Oklahoma,5.15,5.15,5.15,4.325,132.45,5.15,0,1991,1991,1,14,4.886205215718078
OK,2006,Oklahoma,5.15,5.15,5.15,3.908333333333333,135.58333333333334,5.15,0,1991,1991,1,15,4.909586457431038
OK,2007,Oklahoma,5.15,5.15,5.15,3.958333333333333,137.75833333333333,5.15,0,1991,1991,1,16,4.925500942270966
OK,2008,Oklahoma,5.85,5.85,5.85,3.6083333333333334,141.05,5.15,1,1991,1991,1,17,4.949114437448006
OK,2009,Oklahoma,6.55,6.55,6.55,6.516666666666667,140.03333333333333,5.85,1,1991,1991,1,18,4.941880489507227
OK,2010,Oklahoma,7.25,7.25,7.25,6.441666666666666,139.15833333333333,6.55,1,1991,1991,1,19,4.935612373590386
OK,2011,Oklahoma,7.25,7.25,7.25,5.566666666666666,143.15833333333333,7.25,0,1991,1991,1,20,4.9639512438444
OK,2012,Oklahoma,7.25,7.25,7.25,5.075,147.38333333333333,7.25,0,1991,1991,1,21,4.9930369023536345
OK,2013,Oklahoma,7.25,7.25,7.25,5.116666666666666,151.81666666666666,7.25,0,1991,1991,1,22,5.022673652522709
OK,2014,Oklahoma,7.25,7.25,7.25,4.341666666666667,156.175,7.25,0,1991,1991,1,23,5.050977173379634
OK,2015,Oklahoma,7.25,7.25,7.25,4.283333333333333,161.88333333333333,7.25,0,1991,1991,1,24,5.08687591118023
OK,2016,Oklahoma,7.25,7.25,7.25,4.65,165.19166666666666,7.25,0,1991,1991,1,25,5.107106415908165
OK,2017,Oklahoma,7.25,7.25,7.25,4.033333333333333,167.55833333333334,7.25,0,1991,1991,1,26,5.121331549343601
OK,2018,Oklahoma,7.25,7.25,7.25,3.291666666666667,171.83333333333334,7.25,0,1991,1991,1,27,5.146525014788905
OK,2019,Oklahoma,7.25,7.25,7.25,3.1166666666666667,174.29166666666666,7.25,0,1991,1991,1,28,5.160730141094253
OK,2020,Oklahoma,7.25,7.25,7.25,6.3,156.475,7.25,0,1991,1991,1,29,5.052896252810765
OK,2021,Oklahoma,7.25,7.25,7.25,4.025,165.78333333333333,7.25,0,1991,1991,1,30,5.110681714930314
OK,2022,Oklahoma,7.25,7.25,7.25,3.025,173.45,7.25,0,1991,1991,1,31,5.155889373415759
OK,2023,Oklahoma,7.25,7.25,7.25,3.2,180.66666666666666,7.25,0,1991,1991,1,32,5.196653712771536
OK,2024,Oklahoma,7.25,7.25,7.25,3.3166666666666664,184,7.25,0,1991,1991,1,33,5.214935757608986
OR,1990,Oregon,3.35,3.35,3.35,5.4,109.14166666666667,NA,0,1991,1991,0,-1,4.692646732547357
OR,1991,Oregon,4.75,4.75,3.8,6.175,109.975,3.35,1,1991,1991,1,0,4.700253067234783
OR,1992,Oregon,4.75,4.75,4.25,7.233333333333333,112.69166666666666,4.75,0,1991,1991,1,1,4.724655475691314
OR,1993,Oregon,4.75,4.75,4.25,6.991666666666667,116.875,4.75,0,1991,1991,1,2,4.761104987608851
OR,1994,Oregon,4.75,4.75,4.25,5.275,122.40833333333333,4.75,0,1991,1991,1,3,4.807362450549369
OR,1995,Oregon,4.75,4.75,4.25,4.766666666666667,130.625,4.75,0,1991,1991,1,4,4.872330622719075
OR,1996,Oregon,4.75,4.75,4.25,5.558333333333334,137.21666666666667,4.75,0,1991,1991,1,5,4.9215611850763255
OR,1997,Oregon,5.5,5.5,4.75,5.55,140.65,4.75,1,1991,1991,1,6,4.946274534935866
OR,1998,Oregon,6,6,5.15,5.641666666666667,142.225,5.5,1,1991,1991,1,7,4.957410310636711
OR,1999,Oregon,6,6,5.15,5.483333333333333,144.93333333333334,6,0,1991,1991,1,8,4.9762738665789445
OR,2000,Oregon,6.5,6.5,5.15,5.183333333333334,148.14166666666665,6,1,1991,1991,1,9,4.9981690231406395
OR,2001,Oregon,6.5,6.5,5.15,6.358333333333333,149.575,6.5,0,1991,1991,1,10,5.007797939276095
OR,2002,Oregon,6.5,6.5,5.15,7.45,149.65,6.5,0,1991,1991,1,11,5.008299234298708
OR,2003,Oregon,6.9,6.9,5.15,8.016666666666667,151.55,6.5,1,1991,1991,1,12,5.020915603503812
OR,2004,Oregon,7.05,7.05,5.15,7.316666666666666,155.125,6.9,1,1991,1991,1,13,5.044231243524771
OR,2005,Oregon,7.25,7.25,5.15,6.166666666666667,159.18333333333334,7.05,1,1991,1991,1,14,5.070056577812637
OR,2006,Oregon,7.5,7.5,5.15,5.391666666666667,165,7.25,1,1991,1991,1,15,5.10594547390058
OR,2007,Oregon,7.8,7.8,5.15,5.158333333333333,171.85,7.5,1,1991,1991,1,16,5.1466220032958425
OR,2008,Oregon,7.95,7.95,5.85,6.308333333333334,172.83333333333334,7.8,1,1991,1991,1,17,5.152327739001472
OR,2009,Oregon,8.4,8.4,6.55,10.633333333333333,162.86666666666667,7.95,1,1991,1991,1,18,5.092931870155531
OR,2010,Oregon,8.4,8.4,7.25,10.558333333333334,162.375,8.4,0,1991,1991,1,19,5.0899084749907635
OR,2011,Oregon,8.5,8.5,7.25,9.458333333333334,165.64166666666665,8.4,1,1991,1991,1,20,5.109826820608553
OR,2012,Oregon,8.8,8.8,7.25,8.708333333333334,170.1,8.5,1,1991,1991,1,21,5.136386499401816
OR,2013,Oregon,8.95,8.95,7.25,7.75,176.625,8.8,1,1991,1991,1,22,5.1740288410046915
OR,2014,Oregon,9.1,9.1,7.25,6.641666666666667,182.83333333333334,8.95,1,1991,1991,1,23,5.2085749910471755
OR,2015,Oregon,9.25,9.25,7.25,5.458333333333333,191.525,9.1,1,1991,1991,1,24,5.255018348402885
OR,2016,Oregon,9.75,9.75,7.25,4.75,199.80833333333334,9.25,1,1991,1991,1,25,5.297358573719725
OR,2017,Oregon,10.25,10.25,7.25,4.066666666666666,206.39166666666668,9.75,1,1991,1991,1,26,5.3297756581153255
OR,2018,Oregon,10.75,10.75,7.25,4.033333333333333,211.36666666666667,10.25,1,1991,1991,1,27,5.353594382037876
OR,2019,Oregon,11.25,11.25,7.25,3.725,213.96666666666667,10.75,1,1991,1991,1,28,5.365820239649623
OR,2020,Oregon,12,12,7.25,7.575,162.04166666666666,11.25,1,1991,1991,1,29,5.087853503807802
OR,2021,Oregon,12.75,12.75,7.25,5.15,174.88333333333333,12,1,1991,1991,1,30,5.16411908493581
OR,2022,Oregon,13.5,13.5,7.25,3.925,198.8,12.75,1,1991,1991,1,31,5.292299294222474
OR,2023,Oregon,13.5,13.5,7.25,3.7583333333333333,207.16666666666666,13.5,0,1991,1991,1,32,5.333523622282656
OR,2024,Oregon,15.95,15.95,7.25,4.175,207.025,13.5,1,1991,1991,1,33,5.332839558919764
PA,1990,Pennsylvania,3.35,3.35,3.35,5.516666666666667,383.71666666666664,NA,0,1991,1991,0,-1,5.94990443302227
PA,1991,Pennsylvania,3.8,3.8,3.8,6.925,381.90833333333336,3.35,1,1991,1991,1,0,5.945180614714359
PA,1992,Pennsylvania,4.25,4.25,4.25,7.375,385.05,3.8,1,1991,1991,1,1,5.953373195985259
PA,1993,Pennsylvania,4.25,4.25,4.25,6.8500000000000005,393.975,4.25,0,1991,1991,1,2,5.976287455508135
PA,1994,Pennsylvania,4.25,4.25,4.25,6.308333333333334,396.01666666666665,4.25,0,1991,1991,1,3,5.9814562979109125
PA,1995,Pennsylvania,4.25,4.25,4.25,5.916666666666667,407.125,4.25,0,1991,1991,1,4,6.009120263596397
PA,1996,Pennsylvania,4.25,4.25,4.25,5.5,413.93333333333334,4.25,0,1991,1991,1,5,6.025704930262683
PA,1997,Pennsylvania,4.75,4.75,4.75,5.125,423.4166666666667,4.25,1,1991,1991,1,6,6.048356721805732
PA,1998,Pennsylvania,5.15,5.15,5.15,4.7,430,4.75,1,1991,1991,1,7,6.063785208687608
PA,1999,Pennsylvania,5.15,5.15,5.15,4.491666666666666,441.1333333333333,5.15,0,1991,1991,1,8,6.089347172909849
PA,2000,Pennsylvania,5.15,5.15,5.15,4.225,449.4583333333333,5.15,0,1991,1991,1,9,6.1080431540274835
PA,2001,Pennsylvania,5.15,5.15,5.15,4.825,455.525,5.15,0,1991,1991,1,10,6.121450599935942
PA,2002,Pennsylvania,5.15,5.15,5.15,5.541666666666667,466.675,5.15,0,1991,1991,1,11,6.145633083918661
PA,2003,Pennsylvania,5.15,5.15,5.15,5.7,470.8666666666667,5.15,0,1991,1991,1,12,6.154574968306712
PA,2004,Pennsylvania,5.15,5.15,5.15,5.341666666666667,477.325,5.15,0,1991,1991,1,13,6.1681976005995285
PA,2005,Pennsylvania,5.15,5.15,5.15,4.991666666666667,484.80833333333334,5.15,0,1991,1991,1,14,6.183753623826294
PA,2006,Pennsylvania,5.15,5.15,5.15,4.725,491.7,5.15,0,1991,1991,1,15,6.197868774417894
PA,2007,Pennsylvania,6.25,6.25,5.15,4.591666666666667,499.89166666666665,5.15,1,1991,1991,1,16,6.214391408279912
PA,2008,Pennsylvania,7.15,7.15,5.85,5.383333333333334,503.3,6.25,1,1991,1991,1,17,6.2211864137823145
PA,2009,Pennsylvania,7.15,7.15,6.55,8.016666666666666,494.35833333333335,7.15,0,1991,1991,1,18,6.203260625353551
PA,2010,Pennsylvania,7.25,7.25,7.25,8.116666666666667,500.78333333333336,7.15,1,1991,1991,1,19,6.216173539146897
PA,2011,Pennsylvania,7.25,7.25,7.25,7.7,511.3,7.25,0,1991,1991,1,20,6.236956502085953
PA,2012,Pennsylvania,7.25,7.25,7.25,7.583333333333333,524.2083333333334,7.25,0,1991,1991,1,21,6.2618891880031855
PA,2013,Pennsylvania,7.25,7.25,7.25,7.05,532.3083333333333,7.25,0,1991,1991,1,22,6.277222895388374
PA,2014,Pennsylvania,7.25,7.25,7.25,5.966666666666667,537.5833333333334,7.25,0,1991,1991,1,23,6.287083786744241
PA,2015,Pennsylvania,7.25,7.25,7.25,5.416666666666667,545.475,7.25,0,1991,1991,1,24,6.301656974708714
PA,2016,Pennsylvania,7.25,7.25,7.25,5.333333333333333,557.425,7.25,0,1991,1991,1,25,6.323327965136434
PA,2017,Pennsylvania,7.25,7.25,7.25,4.9750000000000005,566.7583333333333,7.25,0,1991,1991,1,26,6.3399329929995805
PA,2018,Pennsylvania,7.25,7.25,7.25,4.408333333333333,571.9583333333334,7.25,0,1991,1991,1,27,6.3490661449037145
PA,2019,Pennsylvania,7.25,7.25,7.25,4.266666666666667,578.0333333333333,7.25,0,1991,1991,1,28,6.359631537136394
PA,2020,Pennsylvania,7.25,7.25,7.25,8.833333333333334,424.31666666666666,7.25,0,1991,1991,1,29,6.050480031820202
PA,2021,Pennsylvania,7.25,7.25,7.25,5.9,478.19166666666666,7.25,0,1991,1991,1,30,6.170011628412045
PA,2022,Pennsylvania,7.25,7.25,7.25,4.125,537.1333333333333,7.25,0,1991,1991,1,31,6.286246356674986
PA,2023,Pennsylvania,7.25,7.25,7.25,3.658333333333333,561.325,7.25,0,1991,1991,1,32,6.330300060418264
PA,2024,Pennsylvania,7.25,7.25,7.25,3.6416666666666666,568.9583333333334,7.25,0,1991,1991,1,33,6.34380720355986
RI,1990,Rhode Island,3.65,3.65,3.35,6.225,35.791666666666664,NA,0,1991,1991,0,-1,3.5777150916363096
RI,1991,Rhode Island,4.25,4.25,3.8,8.283333333333333,32.833333333333336,3.65,1,1991,1991,1,0,3.4914442595099335
RI,1992,Rhode Island,4.45,4.45,4.25,9,33.791666666666664,4.25,1,1991,1991,1,1,3.5202142237674674
RI,1993,Rhode Island,4.45,4.45,4.25,7.65,35.84166666666667,4.45,0,1991,1991,1,2,3.5791110900016903
RI,1994,Rhode Island,4.45,4.45,4.25,6.675,36.983333333333334,4.45,0,1991,1991,1,3,3.6104673607104933
RI,1995,Rhode Island,4.45,4.45,4.25,6.3,39.225,4.45,0,1991,1991,1,4,3.6693142986190965
RI,1996,Rhode Island,4.45,4.45,4.25,5.183333333333334,40.25833333333333,4.45,0,1991,1991,1,5,3.6953170217723605
RI,1997,Rhode Island,5.15,5.15,4.75,5.35,41.31666666666667,4.45,1,1991,1991,1,6,3.72126596981309
RI,1998,Rhode Island,5.15,5.15,5.15,4.583333333333333,41.925,5.15,0,1991,1991,1,7,3.7358823077092724
RI,1999,Rhode Island,5.15,5.15,5.15,4.183333333333334,44.09166666666667,5.15,0,1991,1991,1,8,3.786270800122086
RI,2000,Rhode Island,5.65,5.65,5.15,4.05,46.28333333333333,5.15,1,1991,1991,1,9,3.8347819250846986
RI,2001,Rhode Island,6.15,6.15,5.15,4.491666666666666,46.833333333333336,5.65,1,1991,1991,1,10,3.846595200105691
RI,2002,Rhode Island,6.15,6.15,5.15,5.05,47.96666666666667,6.15,0,1991,1991,1,11,3.8705063252252123
RI,2003,Rhode Island,6.15,6.15,5.15,5.525,49,6.15,0,1991,1991,1,12,3.8918202981106265
RI,2004,Rhode Island,6.75,6.75,5.15,5.283333333333333,49.86666666666667,6.15,1,1991,1991,1,13,3.909352776872267
RI,2005,Rhode Island,6.75,6.75,5.15,5.141666666666667,50.225,6.75,0,1991,1991,1,14,3.916512910700998
RI,2006,Rhode Island,6.75,6.75,5.15,5.258333333333334,50.166666666666664,6.75,0,1991,1991,1,15,3.915350795520821
RI,2007,Rhode Island,7.4,7.4,5.15,5.116666666666667,51.475,6.75,1,1991,1991,1,16,3.9410962529138533
RI,2008,Rhode Island,7.4,7.4,5.85,7.625,51,7.4,0,1991,1991,1,17,3.9318256327243257
RI,2009,Rhode Island,7.4,7.4,6.55,11.166666666666666,48.958333333333336,7.4,0,1991,1991,1,18,3.8909695962303137
RI,2010,Rhode Island,7.4,7.4,7.25,11.616666666666667,49.5,7.4,0,1991,1991,1,19,3.901972669574645
RI,2011,Rhode Island,7.4,7.4,7.25,11.1,50.125,7.4,0,1991,1991,1,20,3.914519885626733
RI,2012,Rhode Island,7.4,7.4,7.25,10.3,51.8,7.4,0,1991,1991,1,21,3.9473901492654373
RI,2013,Rhode Island,7.75,7.75,7.25,9.483333333333333,53.541666666666664,7.4,1,1991,1991,1,22,3.9804601669813744
RI,2014,Rhode Island,8,8,7.25,7.766666666666667,55.15,7.75,1,1991,1991,1,23,4.0100567456995115
RI,2015,Rhode Island,9,9,7.25,6.016666666666667,56.291666666666664,8,1,1991,1991,1,24,4.030546507612253
RI,2016,Rhode Island,9.6,9.6,7.25,5.241666666666667,57.63333333333333,9,1,1991,1991,1,25,4.054101104021135
RI,2017,Rhode Island,9.6,9.6,7.25,4.475,58.266666666666666,9.6,0,1991,1991,1,26,4.065030174553326
RI,2018,Rhode Island,10.1,10.1,7.25,4.05,59.141666666666666,9.6,1,1991,1991,1,27,4.079935695742937
RI,2019,Rhode Island,10.5,10.5,7.25,3.525,60.075,10.1,1,1991,1991,1,28,4.095593781622533
RI,2020,Rhode Island,10.5,10.5,7.25,9.258333333333333,44.61666666666667,10.5,0,1991,1991,1,29,3.798107481298252
RI,2021,Rhode Island,11.5,11.5,7.25,5.6,51.425,10.5,1,1991,1991,1,30,3.940124435539021
RI,2022,Rhode Island,12.25,12.25,7.25,3.2333333333333334,57.38333333333333,11.5,1,1991,1991,1,31,4.049753901116423
RI,2023,Rhode Island,13,13,7.25,2.9833333333333334,59.34166666666667,12.25,1,1991,1991,1,32,4.083311701200079
RI,2024,Rhode Island,14,14,7.25,4.316666666666666,60.6,13,1,1991,1991,1,33,4.104294893075269
SC,1990,South Carolina,3.35,NA,3.35,4.9,133.31666666666666,NA,0,1991,1991,0,-1,4.892727250626721
SC,1991,South Carolina,3.8,NA,3.8,6.125,133.725,3.35,1,1991,1991,1,0,4.8957854524173134
SC,1992,South Carolina,4.25,NA,4.25,6.75,136.95833333333334,3.8,1,1991,1991,1,1,4.919676743316274
SC,1993,South Carolina,4.25,NA,4.25,7.3,144.41666666666666,4.25,0,1991,1991,1,2,4.972702639927606
SC,1994,South Carolina,4.25,NA,4.25,6.158333333333333,150.55,4.25,0,1991,1991,1,3,5.014295254927743
SC,1995,South Carolina,4.25,NA,4.25,5.108333333333333,158.59166666666667,4.25,0,1991,1991,1,4,5.066332764734981
SC,1996,South Carolina,4.25,NA,4.25,5.683333333333334,164.475,4.25,0,1991,1991,1,5,5.102758582972061
SC,1997,South Carolina,4.75,NA,4.75,4.491666666666666,171.96666666666667,4.25,1,1991,1991,1,6,5.147300659582495
SC,1998,South Carolina,5.15,NA,5.15,3.6333333333333333,178.24166666666667,4.75,1,1991,1991,1,7,5.183140307383413
SC,1999,South Carolina,5.15,NA,5.15,4.158333333333333,186.15,5.15,0,1991,1991,1,8,5.226552800318726
SC,2000,South Carolina,5.15,NA,5.15,3.7,187.45,5.15,0,1991,1991,1,9,5.233512143181921
SC,2001,South Carolina,5.15,NA,5.15,5.166666666666667,184.68333333333334,5.15,0,1991,1991,1,10,5.218642646714224
SC,2002,South Carolina,5.15,NA,5.15,6.075,188.49166666666667,5.15,0,1991,1991,1,11,5.239053797245935
SC,2003,South Carolina,5.15,NA,5.15,6.75,193.01666666666665,5.15,0,1991,1991,1,12,5.262776540962277
SC,2004,South Carolina,5.15,NA,5.15,6.925,199.86666666666667,5.15,0,1991,1991,1,13,5.297650477560333
SC,2005,South Carolina,5.15,NA,5.15,6.783333333333333,203.30833333333334,5.15,0,1991,1991,1,14,5.314723710120504
SC,2006,South Carolina,5.15,NA,5.15,6.35,208.16666666666666,5.15,0,1991,1991,1,15,5.338339040897522
SC,2007,South Carolina,5.15,NA,5.15,5.616666666666666,217.15,5.15,0,1991,1991,1,16,5.380588358980831
SC,2008,South Carolina,5.85,NA,5.85,6.916666666666667,217.575,5.15,1,1991,1991,1,17,5.3825436186755775
SC,2009,South Carolina,6.55,NA,6.55,10.966666666666667,208.43333333333334,5.85,1,1991,1991,1,18,5.339619245905142
SC,2010,South Carolina,7.25,NA,7.25,11.083333333333334,207.71666666666667,6.55,1,1991,1991,1,19,5.336174971604276
SC,2011,South Carolina,7.25,NA,7.25,10.358333333333333,210.9,7.25,0,1991,1991,1,20,5.351384087484729
